tanggal_lengkap,pm10,pm25,so2,co,o3,no2,parameter_kritis,stasiun_0,stasiun_DKI1 Bunderan HI,stasiun_DKI2 Kelapa Gading,stasiun_DKI3 Jagakarsa,stasiun_DKI4 Lubang Buaya,stasiun_DKI5 Kebon Jeruk Jakarta Barat,kategori_BAIK,kategori_SANGAT TIDAK SEHAT,kategori_SEDANG,kategori_TIDAK ADA DATA,kategori_TIDAK SEHAT,jam,hari_dalam_minggu,nomor_bulan,musim
6/5/2021,59,79,23,20,19,38,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,6,3
6/6/2021,59,83,22,15,19,32,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,6,3
6/7/2021,52,72,24,13,28,31,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,6,3
6/8/2021,58,80,26,16,24,38,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,6,3
6/9/2021,58,77,24,14,23,34,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,6,3
6/10/2021,66,89,23,23,18,47,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,6,3
6/11/2021,59,77,22,15,23,40,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,6,3
6/12/2021,57,77,24,17,27,35,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,6,3
6/13/2021,51,70,23,14,25,25,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,6,3
6/14/2021,58,82,25,13,22,26,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,6,3
6/15/2021,62,86,31,13,17,29,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,6,3
6/16/2021,56,74,39,18,13,35,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,6,3
6/17/2021,56,80,28,25,17,39,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,6,3
6/18/2021,64,84,29,17,16,34,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,6,3
6/19/2021,54,68,26,21,13,45,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,6,3
6/20/2021,75,109,33,25,21,44,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,6,6,3
6/21/2021,52,64,24,16,18,31,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,6,3
6/22/2021,44,58,27,15,16,32,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,6,3
6/23/2021,54,79,26,17,24,43,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,6,3
6/24/2021,65,90,31,17,17,39,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,6,3
6/25/2021,59,82,36,14,17,32,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,6,3
6/26/2021,54,66,31,10,21,23,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,6,3
6/27/2021,65,94,27,18,22,32,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,6,3
6/28/2021,55,79,24,18,26,38,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,6,3
6/29/2021,66,94,30,15,20,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,6,3
6/30/2021,65,94,26,19,19,38,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,6,3
7/1/2021,55,76,27,14,20,31,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,7,3
7/2/2021,55,70,33,16,14,30,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,7,3
7/3/2021,58,81,33,12,19,25,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,7,3
7/4/2021,68,102,27,11,27,22,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,6,7,3
7/5/2021,71,106,28,12,34,25,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,7,3
7/6/2021,56,74,26,9,29,29,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,7,3
7/7/2021,64,86,34,10,22,27,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,7,3
7/8/2021,68,94,32,10,26,26,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,7,3
7/9/2021,70,101,33,9,28,25,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,4,7,3
7/10/2021,64,83,35,7,24,23,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,7,3
7/11/2021,54,71,32,6,21,15,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,7,3
7/12/2021,46,59,29,5,18,13,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,7,3
7/13/2021,63,89,33,10,18,24,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,7,3
7/14/2021,53,69,28,10,17,23,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,7,3
7/15/2021,66,95,31,12,24,30,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,7,3
7/16/2021,71,97,30,11,24,29,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,7,3
7/17/2021,63,80,29,8,28,20,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,7,3
7/18/2021,63,89,31,8,32,19,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,7,3
7/19/2021,66,95,26,10,32,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,7,3
7/20/2021,74,100,27,15,24,24,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,7,3
7/21/2021,48,66,27,7,26,17,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,7,3
7/22/2021,53,76,31,9,24,26,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,7,3
7/23/2021,58,80,26,9,27,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,7,3
7/24/2021,53,79,26,13,21,34,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,7,3
7/25/2021,70,108,25,23,28,38,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,6,7,3
7/26/2021,65,95,27,14,17,32,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,7,3
7/27/2021,61,91,29,10,23,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,7,3
7/28/2021,68,102,31,13,20,30,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,2,7,3
7/29/2021,59,85,28,13,24,32,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,7,3
7/30/2021,73,105,29,12,39,35,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,4,7,3
7/31/2021,54,72,26,7,27,24,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,7,3
8/1/2021,51,68,25,8,29,22,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,8,3
8/2/2021,47,63,24,10,25,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,8,3
8/3/2021,50,68,26,11,19,35,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,8,3
8/4/2021,52,70,29,8,24,26,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,8,3
8/5/2021,52,66,29,9,21,27,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,8,3
8/6/2021,56,73,28,15,11,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,8,3
8/7/2021,55,71,31,7,18,18,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,8,3
8/8/2021,53,69,33,6,23,16,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,8,3
8/9/2021,52,60,30,6,25,15,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,8,3
8/10/2021,32,50,25,7,29,16,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,8,3
8/11/2021,55,73,25,10,24,25,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,8,3
8/12/2021,55,70,28,8,20,19,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,8,3
8/13/2021,56,75,28,10,17,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,8,3
8/14/2021,65,92,30,15,24,36,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,8,3
8/15/2021,56,72,31,8,17,20,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,8,3
8/16/2021,53,70,30,8,17,19,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,8,3
8/17/2021,56,77,28,13,26,22,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,8,3
8/18/2021,59,78,25,11,27,26,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,8,3
8/19/2021,60,89,31,15,24,35,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,8,3
8/20/2021,58,84,29,11,32,34,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,8,3
8/21/2021,59,80,25,13,26,35,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,8,3
8/22/2021,59,81,28,14,25,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,8,3
8/23/2021,56,77,28,10,25,27,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,8,3
8/24/2021,59,87,27,12,32,30,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,8,3
8/25/2021,62,89,26,12,34,34,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,8,3
8/26/2021,56,77,27,10,22,33,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,8,3
8/27/2021,62,89,30,11,25,31,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,8,3
8/28/2021,65,93,26,11,40,27,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,8,3
8/29/2021,65,96,28,12,30,29,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,8,3
8/30/2021,79,112,27,17,39,41,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,8,3
8/31/2021,64,86,27,12,35,33,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,8,3
9/1/2021,63,88,29,15,24,38,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,9,4
9/2/2021,60,83,29,11,30,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,9,4
9/3/2021,60,82,27,11,37,30,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,9,4
9/4/2021,58,77,26,10,31,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,9,4
9/5/2021,63,85,27,11,28,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,9,4
9/6/2021,68,92,31,11,26,24,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,9,4
9/7/2021,52,65,28,9,19,24,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,9,4
9/8/2021,53,76,25,16,23,34,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,9,4
9/9/2021,45,62,25,12,27,31,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,9,4
9/10/2021,51,66,27,10,25,32,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,9,4
9/11/2021,66,93,32,12,34,41,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,9,4
9/12/2021,61,80,26,10,28,27,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,9,4
9/13/2021,51,64,29,8,23,21,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,9,4
9/14/2021,31,42,24,8,20,19,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,9,4
9/15/2021,54,81,29,20,20,45,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,9,4
9/16/2021,48,65,29,9,23,24,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,9,4
9/17/2021,42,66,29,7,26,20,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,9,4
9/18/2021,50,73,29,8,23,22,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,9,4
9/19/2021,53,78,26,8,33,19,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,9,4
9/20/2021,51,69,27,10,25,34,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,9,4
9/21/2021,55,81,28,11,29,36,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,9,4
9/22/2021,57,80,29,11,24,32,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,9,4
9/23/2021,54,80,29,8,27,22,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,9,4
9/24/2021,57,74,34,8,20,26,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,9,4
9/25/2021,49,67,31,7,24,20,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,9,4
9/26/2021,52,72,28,6,28,19,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,9,4
9/27/2021,51,72,27,12,22,33,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,9,4
9/28/2021,45,63,25,9,24,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,9,4
9/29/2021,54,76,26,12,29,38,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,9,4
9/30/2021,63,94,27,13,38,37,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,9,4
10/1/2021,57,81,30,11,32,38,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,10,4
10/2/2021,67,99,32,11,30,35,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,10,4
10/3/2021,70,85,29,10,28,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,10,4
10/4/2021,58,82,30,11,34,29,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,10,4
10/5/2021,55,76,29,11,30,33,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,10,4
10/6/2021,60,83,38,10,26,35,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,10,4
10/7/2021,45,62,29,9,21,28,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,10,4
10/8/2021,54,77,33,11,24,35,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,10,4
10/9/2021,52,69,27,9,32,29,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,10,4
10/10/2021,58,83,26,9,38,26,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,10,4
10/11/2021,59,80,29,10,35,30,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,10,4
10/12/2021,56,76,37,9,23,35,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,10,4
10/13/2021,52,67,28,8,25,31,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,10,4
10/14/2021,64,90,33,11,35,35,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,10,4
10/15/2021,75,106,29,12,34,37,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,4,10,4
10/16/2021,66,95,28,15,32,44,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,10,4
10/17/2021,65,93,34,11,36,30,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,10,4
10/18/2021,44,55,25,9,19,26,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,10,4
10/19/2021,41,58,29,14,15,30,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,10,4
10/20/2021,33,53,29,10,21,27,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,10,4
10/21/2021,45,65,25,9,28,32,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,10,4
10/22/2021,64,95,31,18,19,48,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,10,4
10/23/2021,57,83,29,10,20,36,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,10,4
10/24/2021,58,85,27,11,28,36,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,10,4
10/25/2021,62,95,27,14,33,37,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,10,4
10/26/2021,55,78,29,14,23,43,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,10,4
10/27/2021,55,76,29,15,22,39,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,10,4
10/28/2021,51,69,28,16,22,39,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,10,4
10/29/2021,50,64,31,19,18,35,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,10,4
10/30/2021,48,68,31,12,25,40,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,10,4
10/31/2021,53,70,27,11,32,32,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,10,4
11/1/2021,58,85,32,16,22,41,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,11,4
11/2/2021,50,63,29,14,22,35,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,11,4
11/3/2021,49,63,33,13,21,38,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,11,4
11/4/2021,57,83,30,17,34,47,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,11,4
11/5/2021,56,75,31,19,18,46,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,11,4
11/6/2021,55,72,30,13,22,40,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,11,4
11/7/2021,38,56,27,8,23,25,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,11,4
11/8/2021,38,55,29,18,15,32,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,11,4
11/9/2021,55,73,32,14,17,38,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,11,4
11/10/2021,38,55,28,10,16,25,PM25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,11,4
